annee_mise_en_service,departement,nb_borne,TMJA,ratio_borne_TMJA,ratio_TMJA_borne
2019,Drôme,54,19800.380116959062,0.0027272203705700025,366.67370586961226
2019,Essonne,54,64850.619047619046,0.0008326828763245642,1200.937389770723
2019,Eure,4,21956.378787878788,0.0001821794039283124,5489.094696969697
2019,Eure-et-Loir,111,31604.106666666667,0.0035122017898095944,284.7216816816817
2019,Gard,9,29390.14285714286,0.00030622511920906425,3265.571428571429
2019,Gironde,27,56157.6129032258,0.0004807896668707773,2079.911589008363
2019,Haute-Garonne,26,53704.42857142857,0.0004841313964530725,2065.554945054945
2019,Haute-Marne,25,12322.184210526317,0.002028861082813838,492.88736842105266
2019,Haute-Savoie,43,33428.44,0.0012863298436899837,777.4055813953489
2019,Haute-Vienne,33,25147.625,0.0013122511569183969,762.0492424242424
2019,Hauts-de-Seine,22,73716.25,0.0002984416597425941,3350.7386363636365
2019,Ille-et-Vilaine,48,52015.43333333333,0.0009228030398670139,1083.654861111111
2019,Indre-et-Loire,353,22362.53846153846,0.015785327797518515,63.34996731314012
2019,Isère,1,36819.48387096774,2.7159533346650267e-05,36819.48387096774
2019,Jura,17,11986.0,0.001418321374937427,705.0588235294117
2019,Loir-et-Cher,183,16305.96,0.011222890280609054,89.10360655737705
2019,Loire,60,35487.530303030304,0.001690734730978914,591.4588383838384
2019,Maine-et-Loire,30,35169.694444444445,0.0008530071265586138,1172.3231481481482
2019,Manche,6,21190.20588235294,0.0002831496793052284,3531.700980392157
2019,Marne,29,19169.866666666665,0.0015127909079527594,661.0298850574712
2019,Mayenne,4,11760.806451612903,0.0003401127309132301,2940.201612903226
2019,Meurthe-et-Moselle,18,49185.69230769231,0.0003659600822002646,2732.538461538462
2019,Meuse,74,12053.111111111111,0.006139493722229392,162.8798798798799
2019,Morbihan,18,45163.125,0.0003985552372649147,2509.0625
2019,Nord,107,21715.75,0.004927299310408344,202.95093457943926
2019,Orne,10,8071.846153846154,0.0012388739588693844,807.1846153846154
2019,Pas-de-Calais,88,23824.03448275862,0.003693748851131211,270.7276645768025
2019,Pyrénées-Orientales,2,7136.590361445783,0.00028024587354833483,3568.2951807228915
2019,Rhône,26,42225.58260869565,0.0006157404680698411,1624.0608695652174
2019,Sarthe,17,20683.05,0.0008219290675214729,1216.6499999999999
2019,Savoie,30,34718.017857142855,0.0008641046307264292,1157.2672619047619
2019,Saône-et-Loire,10,20911.19607843137,0.00047821272214621874,2091.119607843137
2019,Seine-et-Marne,34,43747.33707865168,0.0007771901622005629,1286.6863846662259
2019,Somme,14,23103.166666666668,0.0006059775355470751,1650.2261904761906
2019,Tarn,18,18561.75,0.0009697361509555942,1031.2083333333333
2019,Tarn-et-Garonne,21,46349.69230769231,0.00045307744139036683,2207.1282051282055
